env_id,makespan,return
5,9186.53,1.09
1,9197.92,1.09
5,9359.0,1.07
2,8716.17,1.15
1,9372.8,1.07
5,9277.13,1.08
4,8777.78,1.14
1,8758.28,1.14
4,8566.88,1.17
1,9097.93,1.1
1,9227.56,1.08
3,9734.35,1.03
1,8909.35,1.12
5,8783.04,1.14
0,9111.03,1.1
3,9622.05,1.04
3,10717.56,0.93
1,8789.8,1.14
1,8719.43,1.15
1,8635.3,1.16
3,9478.49,1.06
5,8763.85,1.14
2,8734.64,1.14
5,9602.1,1.04
4,9190.07,1.09
0,10563.81,0.95
2,8323.86,1.2
5,9184.12,1.09
1,9063.32,1.1
1,8600.88,1.16
3,12187.69,0.82
2,9805.02,1.02
1,8319.54,1.2
0,10600.37,0.94
2,8665.62,1.15
5,8661.73,1.15
4,8995.78,1.11
2,8564.37,1.17
1,9009.2,1.11
0,9826.48,1.02
3,9897.81,1.01
5,8728.96,1.15
4,8567.48,1.17
5,9027.72,1.11
4,8614.94,1.16
3,10527.05,0.95
3,16857.49,0.59
2,8467.9,1.18
2,9665.51,1.03
0,11124.3,0.9
5,9439.9,1.06
0,10262.74,0.97
0,10938.22,0.91
1,8698.84,1.15
3,11552.85,0.87
1,8178.78,1.22
0,9941.08,1.01
2,8561.67,1.17
4,9821.49,1.02
0,9675.35,1.03
5,9768.33,1.02
5,9031.73,1.11
2,8434.13,1.19
4,9431.08,1.06
4,10095.72,0.99
3,9465.49,1.06
5,9246.56,1.08
5,8801.28,1.14
1,9764.78,1.02
2,8643.92,1.16
4,8217.16,1.22
3,9895.41,1.01
4,8844.49,1.13
1,10449.13,0.96
5,9456.08,1.06
1,10550.04,0.95
0,8970.26,1.11
1,8587.43,1.16
4,9093.41,1.1
5,9065.05,1.1
5,9438.39,1.06
0,9593.55,1.04
4,8485.14,1.18
2,8791.03,1.14
1,9363.12,1.07
0,9018.64,1.11
3,9804.62,1.02
0,8792.67,1.14
2,8974.64,1.11
3,10057.42,0.99
5,9084.97,1.1
2,8880.99,1.13
0,9454.05,1.06
2,9601.69,1.04
3,11770.19,0.85
5,9028.23,1.11
4,8440.01,1.18
0,8604.69,1.16
0,9674.26,1.03
4,8685.72,1.15
4,8367.96,1.2
2,8418.4,1.19
2,8728.94,1.15
1,8760.54,1.14
0,8977.87,1.11
1,9090.03,1.1
1,9296.47,1.08
5,8428.42,1.19
2,8706.47,1.15
0,9649.86,1.04
3,9656.44,1.04
1,9187.59,1.09
5,8380.76,1.19
2,8613.46,1.16
0,9272.65,1.08
2,8568.43,1.17
0,9324.86,1.07
2,8273.48,1.21
1,8651.66,1.16
3,11037.97,0.91
3,10653.79,0.94
1,8968.37,1.12
5,9300.16,1.08
4,8844.84,1.13
2,8971.19,1.11
3,10013.37,1.0
1,9430.95,1.06
0,9326.44,1.07
2,8856.79,1.13
0,9055.55,1.1
5,7993.68,1.25
4,10507.89,0.95
4,8368.74,1.19
2,8947.01,1.12
5,8869.41,1.13
0,9110.39,1.1
5,8443.99,1.18
5,8939.87,1.12
3,10433.68,0.96
5,8568.17,1.17
0,9596.78,1.04
1,9100.05,1.1
0,9417.07,1.06
3,10249.85,0.98
0,9112.18,1.1
2,8088.8,1.24
4,9193.2,1.09
0,9742.26,1.03
4,9865.29,1.01
0,8560.39,1.17
5,9927.5,1.01
4,10668.78,0.94
0,13126.69,0.76
2,8884.26,1.13
3,10949.88,0.91
0,9576.28,1.04
1,9866.11,1.01
1,8468.4,1.18
2,8848.5,1.13
4,9409.04,1.06
1,8951.21,1.12
5,8688.65,1.15
1,9358.3,1.07
2,8826.47,1.13
3,10176.25,0.98
2,8489.03,1.18
1,9356.44,1.07
0,10243.02,0.98
1,9085.73,1.1
4,8668.59,1.15
4,8794.78,1.14
3,11351.4,0.88
4,8445.02,1.18
0,9165.58,1.09
4,10203.53,0.98
0,10589.0,0.94
5,9600.39,1.04
4,8462.75,1.18
1,9432.49,1.06
5,8884.28,1.13
3,9245.99,1.08
5,8736.98,1.14
5,9035.4,1.11
5,8901.75,1.12
2,8787.95,1.14
2,9109.63,1.1
3,10386.77,0.96
5,8503.09,1.18
3,10366.75,0.96
4,9025.02,1.11
5,8755.4,1.14
5,8692.85,1.15
2,8598.57,1.16
2,8886.61,1.13
3,9407.62,1.06
1,8989.98,1.11
5,8397.72,1.19
3,10059.86,0.99
5,8704.84,1.15
3,10602.04,0.94
2,8746.95,1.14
0,8526.8,1.17
1,9483.43,1.05
1,9335.31,1.07
2,8028.49,1.25
0,9654.09,1.04
3,9355.98,1.07
1,9105.91,1.1
5,8736.31,1.14
3,10761.63,0.93
0,9410.53,1.06
2,9321.31,1.07
5,8750.57,1.14
1,11666.85,0.86
4,13787.91,0.73
0,9382.17,1.07
3,11349.93,0.88
3,10772.8,0.93
5,8675.02,1.15
4,9068.82,1.1
3,9998.93,1.0
3,10109.1,0.99
3,10152.59,0.98
1,8295.43,1.21
0,10507.99,0.95
0,11996.37,0.83
5,9489.19,1.05
1,11309.84,0.88
2,8564.01,1.17
3,9451.92,1.06
0,9872.53,1.01
4,8823.76,1.13
1,9073.36,1.1
0,9326.72,1.07
4,9030.0,1.11
5,8808.08,1.14
4,9571.52,1.04
5,8292.73,1.21
0,9112.55,1.1
1,8120.07,1.23
1,9212.04,1.09
4,9809.69,1.02
1,9037.22,1.11
4,8822.77,1.13
5,8246.6,1.21
5,8414.94,1.19
1,9095.71,1.1
4,9296.18,1.08
1,8255.29,1.21
4,8735.38,1.14
4,9050.1,1.1
5,9311.28,1.07
5,8919.97,1.12
0,9633.01,1.04
3,10632.04,0.94
0,9130.42,1.1
5,8574.22,1.17
2,8775.42,1.14
4,9352.28,1.07
2,8683.85,1.15
1,8800.28,1.14
5,9469.92,1.06
3,9797.99,1.02
1,10002.49,1.0
0,10705.95,0.93
3,11790.73,0.85
4,8890.62,1.12
4,8587.58,1.16
3,9451.05,1.06
3,10210.73,0.98
5,8365.01,1.2
0,9348.6,1.07
4,8823.96,1.13
1,8519.76,1.17
1,9196.11,1.09
3,11653.95,0.86
2,8939.18,1.12
0,9118.65,1.1
1,8973.9,1.11
3,9611.5,1.04
3,9402.35,1.06
1,9625.6,1.04
2,8302.1,1.2
0,9166.25,1.09
4,8327.81,1.2
1,8906.12,1.12
2,9028.24,1.11
4,8689.68,1.15
5,8512.58,1.17
2,9069.42,1.1
0,9031.34,1.11
1,8225.56,1.22
1,9919.78,1.01
0,9443.33,1.06
0,9429.83,1.06
1,8688.48,1.15
5,8947.45,1.12
4,11772.11,0.85
3,13838.36,0.72
2,8457.41,1.18
2,10146.82,0.99
5,8592.42,1.16
5,8942.21,1.12
3,8662.19,1.15
0,10279.9,0.97
2,9110.82,1.1
5,9323.23,1.07
3,9679.62,1.03
2,9407.46,1.06
2,8693.46,1.15
4,9216.63,1.08
0,9088.14,1.1
3,9726.53,1.03
1,9041.71,1.11
0,9268.38,1.08
4,10232.04,0.98
1,8894.58,1.12
2,8750.26,1.14
5,8795.16,1.14
5,8997.04,1.11
2,8299.16,1.2
3,9700.91,1.03
2,8543.39,1.17
0,9218.81,1.08
1,9588.1,1.04
0,9378.79,1.07
2,11594.0,0.86
0,10491.84,0.95
2,8602.11,1.16
0,9935.79,1.01
3,9509.13,1.05
0,10716.51,0.93
1,9111.64,1.1
0,9866.59,1.01
4,11571.03,0.86
4,9774.6,1.02
0,10208.5,0.98
4,10602.88,0.94
0,8761.64,1.14
5,9014.58,1.11
1,9225.75,1.08
2,9108.33,1.1
3,8660.42,1.15
0,10291.64,0.97
4,8722.44,1.15
0,9391.83,1.06
5,8604.53,1.16
5,9940.09,1.01
1,9529.18,1.05
0,12427.02,0.8
4,8118.59,1.23
2,8145.08,1.23
0,10332.54,0.97
4,9288.22,1.08
4,9051.65,1.1
0,9468.38,1.06
5,8980.49,1.11
3,9945.08,1.01
0,9004.19,1.11
4,8243.58,1.21
3,9644.42,1.04
1,9868.88,1.01
3,9854.95,1.01
3,10311.08,0.97
3,9783.2,1.02
5,8581.52,1.17
0,9457.07,1.06
4,9109.35,1.1
0,11460.23,0.87
0,9036.43,1.11
2,7943.46,1.26
3,10787.86,0.93
5,9380.23,1.07
0,9198.6,1.09
4,9969.18,1.0
3,9188.73,1.09
4,9519.01,1.05
5,9306.51,1.07
0,10347.22,0.97
1,10528.61,0.95
5,9219.7,1.08
5,8310.59,1.2
3,10458.69,0.96
4,8147.53,1.23
3,10157.17,0.98
0,9383.83,1.07
4,8479.11,1.18
1,8780.02,1.14
0,8307.17,1.2
1,9427.49,1.06
4,8645.58,1.16
1,8823.23,1.13
0,9252.1,1.08
3,9573.18,1.04
2,8801.49,1.14
5,9117.36,1.1
1,8610.98,1.16
3,9688.78,1.03
3,10949.66,0.91
0,9698.17,1.03
4,9733.88,1.03
5,9065.08,1.1
4,8360.74,1.2
3,10960.31,0.91
1,9765.52,1.02
2,8679.27,1.15
4,8840.45,1.13
1,9075.08,1.1
2,8282.62,1.21
4,8641.28,1.16
3,9651.56,1.04
5,14864.6,0.67
2,9088.37,1.1
3,11210.34,0.89
3,9914.43,1.01
0,10205.63,0.98
1,8854.56,1.13
5,8597.89,1.16
4,9241.37,1.08
0,10711.57,0.93
1,8954.81,1.12
1,8805.53,1.14
3,10608.6,0.94
4,9650.92,1.04
4,9841.84,1.02
2,8863.93,1.13
3,14760.77,0.68
0,10407.88,0.96
3,11128.72,0.9
4,8366.98,1.2
5,15090.75,0.66
5,9319.33,1.07
1,9000.25,1.11
0,10238.38,0.98
2,8103.61,1.23
2,10170.57,0.98
0,11916.49,0.84
4,10520.27,0.95
5,8630.04,1.16
5,8726.78,1.15
3,10793.66,0.93
1,8753.9,1.14
1,9894.45,1.01
3,10374.31,0.96
5,8809.11,1.14
4,8532.53,1.17
3,10240.91,0.98
5,8468.21,1.18
4,11014.87,0.91
5,9058.49,1.1
4,10206.62,0.98
0,9134.11,1.09
3,9794.24,1.02
0,10054.33,0.99
5,8798.66,1.14
1,10954.99,0.91
0,10088.73,0.99
2,9578.15,1.04
2,10891.07,0.92
5,9882.2,1.01
0,10807.52,0.93
2,8762.36,1.14
1,9419.77,1.06
0,9366.73,1.07
5,9258.51,1.08
5,8836.31,1.13
2,9171.21,1.09
1,8621.48,1.16
0,10940.65,0.91
3,12450.29,0.8
3,13545.89,0.74
4,9795.17,1.02
4,8448.14,1.18
4,11173.26,0.89
3,11179.92,0.89
5,9197.45,1.09
1,9401.53,1.06
3,10593.26,0.94
0,10617.72,0.94
5,9394.88,1.06
0,8390.24,1.19
5,9556.29,1.05
2,9054.86,1.1
3,10385.51,0.96
0,10180.49,0.98
2,8601.0,1.16
0,8621.18,1.16
2,8609.97,1.16
0,9858.07,1.01
0,9656.25,1.04
2,8572.21,1.17
5,8484.87,1.18
1,10635.59,0.94
1,12017.61,0.83
2,9960.24,1.0
0,9527.58,1.05
2,8883.56,1.13
4,8785.47,1.14
3,11445.42,0.87
5,8465.03,1.18
2,8769.16,1.14
3,14317.58,0.7
3,12787.36,0.78
4,8972.98,1.11
0,11647.71,0.86
0,11619.42,0.86
3,10667.16,0.94
1,8759.22,1.14
2,10796.52,0.93
5,9269.99,1.08
0,9040.14,1.11
3,9517.76,1.05
2,8448.75,1.18
3,11078.75,0.9
1,11026.53,0.91
2,12554.14,0.8
5,12877.3,0.78
3,13873.3,0.72
3,12118.54,0.83
2,9334.9,1.07
2,8744.39,1.14
3,8781.63,1.14
0,9235.8,1.08
5,10463.51,0.96
3,12589.34,0.79
3,10818.69,0.92
0,10367.44,0.96
1,9972.41,1.0
5,9090.91,1.1
0,8616.24,1.16
1,9608.5,1.04
1,9356.0,1.07
0,9302.49,1.07
0,9052.07,1.1
2,9096.66,1.1
0,11812.91,0.85
4,9848.7,1.02
4,8856.54,1.13
1,9371.88,1.07
1,9353.29,1.07
2,8615.59,1.16
5,9257.23,1.08
0,9964.56,1.0
1,9613.88,1.04
3,9892.8,1.01
0,9907.85,1.01
5,8602.38,1.16
1,9548.44,1.05
4,9148.64,1.09
2,8555.7,1.17
1,13436.7,0.74
4,15262.46,0.66
5,8548.76,1.17
1,11218.99,0.89
3,11681.96,0.86
0,14688.72,0.68
3,16992.57,0.59
2,8323.78,1.2
1,10142.17,0.99
2,9019.64,1.11
1,8778.93,1.14
3,10590.08,0.94
4,9768.8,1.02
2,8988.0,1.11
1,10199.68,0.98
4,9056.91,1.1
3,13583.32,0.74
5,9131.15,1.1
5,8274.74,1.21
1,9362.02,1.07
5,8602.2,1.16
4,9352.24,1.07
4,8701.01,1.15
2,9250.67,1.08
4,8100.47,1.23
0,8952.99,1.12
1,9172.38,1.09
5,8856.44,1.13
2,8679.62,1.15
1,25303.68,0.4
3,12819.85,0.78
0,9257.05,1.08
2,8937.8,1.12
5,9590.38,1.04
3,9463.13,1.06
4,9793.57,1.02
0,9967.48,1.0
2,8819.49,1.13
0,11232.39,0.89
3,10188.85,0.98
5,9139.03,1.09
2,9371.69,1.07
1,9400.59,1.06
0,9126.24,1.1
5,8464.9,1.18
2,8412.31,1.19
2,8835.14,1.13
3,9873.68,1.01
3,9471.22,1.06
0,8732.1,1.15
5,8367.13,1.2
0,9074.23,1.1
1,8809.01,1.14
3,9854.78,1.01
2,8173.89,1.22
3,11245.52,0.89
4,9161.07,1.09
5,8515.34,1.17
4,9557.73,1.05
5,8776.82,1.14
5,8825.72,1.13
2,8120.08,1.23
1,8806.94,1.14
4,8714.71,1.15
0,9516.7,1.05
0,9273.13,1.08
5,8399.34,1.19
0,8712.07,1.15
5,8895.2,1.12
2,8501.8,1.18
3,9239.68,1.08
1,8442.54,1.18
0,9600.35,1.04
5,8525.35,1.17
2,8414.9,1.19
0,9342.4,1.07
2,9018.71,1.11
3,10536.82,0.95
3,9798.94,1.02
1,9154.51,1.09
0,9043.75,1.11
1,9580.07,1.04
2,8944.85,1.12
4,8581.39,1.17
0,8732.41,1.15
3,12623.14,0.79
1,9765.62,1.02
3,11777.65,0.85
4,12715.74,0.79
1,9531.86,1.05
3,10269.33,0.97
5,8467.75,1.18
4,9380.4,1.07
2,9276.71,1.08
5,8323.67,1.2
0,10123.28,0.99
2,8945.18,1.12
5,8727.28,1.15
0,9848.2,1.02
1,9604.89,1.04
0,12195.07,0.82
2,8355.39,1.2
0,9250.19,1.08
5,8536.2,1.17
4,8620.61,1.16
5,8808.51,1.14
4,9023.83,1.11
1,8989.33,1.11
2,8481.19,1.18
2,9197.09,1.09
2,8453.19,1.18
0,9458.16,1.06
2,8568.28,1.17
5,9473.33,1.06
1,8529.34,1.17
3,13886.78,0.72
4,11158.35,0.9
1,13327.2,0.75
5,18515.45,0.54
5,8399.02,1.19
0,9392.77,1.06
5,9345.4,1.07
5,8857.25,1.13
5,8547.03,1.17
4,9287.08,1.08
0,9534.64,1.05
2,8258.3,1.21
4,8662.44,1.15
1,8713.77,1.15
1,10434.81,0.96
5,8666.85,1.15
2,8500.56,1.18
0,9206.84,1.09
2,8938.16,1.12
0,9631.97,1.04
3,9280.73,1.08
1,10204.06,0.98
0,10563.09,0.95
3,9776.61,1.02
0,9013.2,1.11
3,10451.8,0.96
1,9171.23,1.09
2,8869.15,1.13
2,9303.96,1.07
3,9470.87,1.06
1,9272.05,1.08
2,9875.8,1.01
3,11407.56,0.88
0,11987.18,0.83
3,17968.42,0.56
0,13666.13,0.73
3,10900.7,0.92
2,10344.96,0.97
5,8736.12,1.14
0,11143.9,0.9
5,8204.99,1.22
3,10444.74,0.96
3,9983.87,1.0
1,9709.72,1.03
1,9973.89,1.0
5,7938.2,1.26
4,9334.15,1.07
1,8540.05,1.17
3,9250.57,1.08
2,9028.42,1.11
2,8796.42,1.14
5,8370.65,1.19
5,8529.55,1.17
5,8942.16,1.12
3,9728.85,1.03
0,9453.28,1.06
3,11360.55,0.88
3,10347.21,0.97
5,9318.9,1.07
0,9750.73,1.03
2,9850.17,1.02
2,9821.01,1.02
1,9545.62,1.05
1,8962.66,1.12
4,9855.24,1.01
4,10870.78,0.92
0,9999.54,1.0
5,8965.87,1.12
5,8595.11,1.16
3,9967.42,1.0
4,8917.41,1.12
0,10467.22,0.96
3,10313.85,0.97
1,8864.31,1.13
1,9389.23,1.07
1,9737.26,1.03
1,9137.02,1.09
3,11511.19,0.87
2,9245.74,1.08
1,9121.04,1.1
5,8572.76,1.17
2,9511.52,1.05
5,14292.32,0.7
2,14202.35,0.7
0,15253.57,0.66
2,19461.36,0.51
5,20947.71,0.48
3,23215.44,0.43
1,9060.63,1.1
4,10567.16,0.95
5,8616.77,1.16
3,10287.01,0.97
0,10008.57,1.0
3,11660.89,0.86
0,9411.37,1.06
1,10200.59,0.98
2,8791.72,1.14
2,8803.71,1.14
2,8646.05,1.16
0,10078.45,0.99
1,9612.05,1.04
5,8299.66,1.2
5,8778.25,1.14
2,8705.09,1.15
0,9232.51,1.08
3,9607.07,1.04
2,8796.59,1.14
3,10687.07,0.94
0,10374.44,0.96
0,10125.12,0.99
1,8761.74,1.14
4,8277.94,1.21
2,8494.58,1.18
2,9134.88,1.09
0,20195.32,0.5
3,18960.19,0.53
5,14116.65,0.71
2,13089.69,0.76
1,17361.92,0.58
0,15689.11,0.64
1,10850.93,0.92
0,13308.62,0.75
1,8684.17,1.15
3,9673.24,1.03
2,8593.15,1.16
0,9382.02,1.07
5,8080.17,1.24
0,9631.47,1.04
1,9332.76,1.07
2,8461.65,1.18
2,9397.16,1.06
4,9814.45,1.02
4,8576.6,1.17
5,8264.38,1.21
0,9554.23,1.05
5,9148.38,1.09
2,8894.53,1.12
5,8290.98,1.21
5,8635.33,1.16
4,8953.4,1.12
0,13296.6,0.75
4,9322.56,1.07
2,8781.57,1.14
3,11425.11,0.88
4,9336.49,1.07
5,9517.4,1.05
2,10157.05,0.98
2,17538.25,0.57
1,9429.25,1.06
0,9645.87,1.04
0,9309.99,1.07
4,8665.46,1.15
0,8865.13,1.13
3,9176.75,1.09
2,9171.93,1.09
2,8542.96,1.17
2,8933.49,1.12
4,9001.24,1.11
1,8860.01,1.13
3,11308.85,0.88
3,9770.9,1.02
3,10170.17,0.98
4,10439.46,0.96
2,8906.46,1.12
0,9952.08,1.0
2,8437.89,1.19
2,9180.45,1.09
1,8964.96,1.12
5,8097.57,1.23
3,11759.95,0.85
5,9332.65,1.07
1,8793.33,1.14
2,8419.64,1.19
2,9151.1,1.09
0,9390.73,1.06
3,17408.52,0.57
2,10641.47,0.94
4,18043.77,0.55
5,11896.4,0.84
3,15198.4,0.66
1,9033.26,1.11
5,8395.46,1.19
0,8766.53,1.14
1,9283.4,1.08
4,8699.99,1.15
1,8295.55,1.21
1,8791.15,1.14
1,8500.3,1.18
5,8349.71,1.2
4,10377.95,0.96
1,9394.52,1.06
4,9353.03,1.07
0,9445.9,1.06
4,8644.7,1.16
2,8575.53,1.17
3,10596.72,0.94
4,8458.3,1.18
4,8636.07,1.16
5,8771.34,1.14
2,8660.13,1.15
5,8393.12,1.19
4,9412.5,1.06
2,8651.46,1.16
4,9839.75,1.02
1,9403.54,1.06
1,12981.41,0.77
2,8637.08,1.16
1,8402.65,1.19
5,8694.21,1.15
4,9370.9,1.07
0,9849.38,1.02
0,10344.05,0.97
2,9128.34,1.1
3,11168.24,0.9
0,10165.28,0.98
1,9177.16,1.09
5,8401.51,1.19
2,9027.33,1.11
0,9852.02,1.02
0,9484.97,1.05
4,15954.09,0.63
2,8654.8,1.16
2,9062.23,1.1
4,8916.69,1.12
4,8602.8,1.16
5,9307.23,1.07
0,10787.11,0.93
4,8378.58,1.19
1,9372.93,1.07
1,12546.86,0.8
0,10054.53,0.99
4,9364.22,1.07
2,9100.09,1.1
0,9365.34,1.07
0,9357.58,1.07
5,8590.49,1.16
2,9770.76,1.02
0,10280.16,0.97
3,13158.43,0.76
4,12859.91,0.78
4,8701.52,1.15
3,10495.79,0.95
3,9648.92,1.04
5,8866.42,1.13
2,8848.37,1.13
3,11118.88,0.9
5,9807.85,1.02
1,10337.29,0.97
3,11267.5,0.89
0,9748.19,1.03
4,9342.97,1.07
1,9654.63,1.04
2,8324.92,1.2
1,14427.38,0.69
5,9594.85,1.04
5,9219.45,1.08
1,8546.97,1.17
3,13632.86,0.73
2,8388.69,1.19
0,10162.87,0.98
3,10312.04,0.97
4,13150.46,0.76
2,9088.9,1.1
2,9380.35,1.07
4,8274.27,1.21
0,10670.1,0.94
1,8619.45,1.16
1,8928.62,1.12
2,8426.91,1.19
3,10082.91,0.99
0,9695.61,1.03
1,10047.78,1.0
4,8397.05,1.19
1,9091.45,1.1
5,11619.13,0.86
4,10237.07,0.98
4,9283.0,1.08
5,9525.36,1.05
2,9347.37,1.07
3,13014.11,0.77
5,8837.73,1.13
1,8968.14,1.12
4,9121.22,1.1
0,9507.6,1.05
0,9400.76,1.06
5,8548.25,1.17
2,8808.5,1.14
1,8864.84,1.13
3,10412.13,0.96
5,8823.97,1.13
1,9136.63,1.09
3,9892.73,1.01
0,10187.97,0.98
1,9248.09,1.08
4,8497.31,1.18
2,8877.98,1.13
0,9574.74,1.04
0,9987.84,1.0
3,10073.36,0.99
2,8951.11,1.12
0,9542.5,1.05
1,9286.2,1.08
3,8578.3,1.17
2,8110.1,1.23
5,8459.36,1.18
5,8078.2,1.24
4,9141.9,1.09
3,9548.39,1.05
5,9173.18,1.09
1,8904.98,1.12
4,8811.95,1.13
3,9768.55,1.02
4,8772.57,1.14
2,8467.37,1.18
2,8703.16,1.15
1,9094.89,1.1
0,9153.08,1.09
2,9096.75,1.1
2,9330.55,1.07
2,8748.56,1.14
3,10500.14,0.95
5,8663.47,1.15
4,9595.47,1.04
2,8985.04,1.11
2,8471.0,1.18
0,10135.55,0.99
3,9904.13,1.01
3,9582.38,1.04
2,9854.95,1.01
2,8444.67,1.18
3,9740.27,1.03
0,8736.11,1.14
4,9187.5,1.09
0,9237.85,1.08
0,9719.95,1.03
3,9897.33,1.01
5,8917.37,1.12
5,8307.72,1.2
4,9466.56,1.06
5,9070.29,1.1
2,8221.83,1.22
5,9283.85,1.08
1,10026.45,1.0
0,12718.99,0.79
0,9861.08,1.01
0,10610.22,0.94
0,11289.76,0.89
0,12660.27,0.79
1,9206.5,1.09
1,9464.04,1.06
2,8765.55,1.14
3,10532.76,0.95
2,8570.9,1.17
5,8221.95,1.22
0,10946.19,0.91
1,9628.76,1.04
3,10509.81,0.95
3,9208.17,1.09
3,11242.36,0.89
3,9207.6,1.09
1,9911.83,1.01
0,9483.67,1.05
1,9247.43,1.08
5,8011.87,1.25
4,9431.77,1.06
3,10902.17,0.92
5,8486.22,1.18
2,8067.61,1.24
5,8450.87,1.18
1,9027.28,1.11
2,8748.83,1.14
3,12926.09,0.77
5,8552.61,1.17
5,8901.44,1.12
4,8610.31,1.16
0,9507.01,1.05
1,10529.08,0.95
3,11140.55,0.9
4,8975.91,1.11
2,8167.21,1.22
0,10032.97,1.0
0,8955.95,1.12
2,8356.55,1.2
3,9094.72,1.1
1,8873.82,1.13
0,10438.68,0.96
1,8797.66,1.14
3,8804.62,1.14
3,9498.27,1.05
0,9973.85,1.0
0,9513.7,1.05
1,13233.73,0.76
0,10047.65,1.0
0,9489.84,1.05
2,8433.73,1.19
3,8705.24,1.15
0,9633.33,1.04
0,12321.41,0.81
1,8107.58,1.23
2,8779.53,1.14
2,8424.88,1.19
3,10095.88,0.99
1,8548.11,1.17
1,10289.67,0.97
5,7966.54,1.26
1,8824.38,1.13
0,8998.85,1.11
1,9343.17,1.07
0,9379.05,1.07
5,8328.94,1.2
5,9152.46,1.09
5,8433.45,1.19
0,10048.16,1.0
1,8748.48,1.14
4,9326.1,1.07
2,8669.14,1.15
1,8606.78,1.16
5,8744.73,1.14
1,9729.05,1.03
3,10260.65,0.97
3,10653.17,0.94
3,9284.43,1.08
2,9208.97,1.09
1,9653.91,1.04
2,8703.59,1.15
5,8152.97,1.23
4,8645.85,1.16
2,8441.28,1.18
0,12040.89,0.83
5,7801.21,1.28
2,8642.2,1.16
0,9545.41,1.05
0,13128.19,0.76
1,9579.6,1.04
0,9534.29,1.05
4,8923.22,1.12
1,9636.12,1.04
5,9204.09,1.09
2,9340.26,1.07
1,9134.49,1.09
0,9855.39,1.01
1,9221.85,1.08
5,9027.34,1.11
5,9451.85,1.06
2,9029.79,1.11
5,8553.9,1.17
4,9363.65,1.07
4,9728.04,1.03
5,9376.94,1.07
3,10232.85,0.98
4,8848.44,1.13
2,9717.71,1.03
3,12512.26,0.8
4,9041.3,1.11
4,9373.07,1.07
5,8878.54,1.13
2,11262.92,0.89
2,15417.95,0.65
2,18884.39,0.53
5,8468.99,1.18
0,9467.65,1.06
4,9661.55,1.04
0,8849.68,1.13
4,8975.36,1.11
1,9677.35,1.03
2,8769.63,1.14
5,8759.53,1.14
5,8928.84,1.12
1,9733.7,1.03
2,8631.88,1.16
5,8979.06,1.11
3,10538.66,0.95
0,9190.24,1.09
4,9313.41,1.07
2,9085.79,1.1
2,9226.97,1.08
5,8780.21,1.14
5,8739.92,1.14
5,9190.74,1.09
4,8957.24,1.12
1,9282.46,1.08
2,8839.57,1.13
5,8935.62,1.12
2,8326.36,1.2
3,10042.64,1.0
1,9151.27,1.09
0,8997.54,1.11
0,8791.52,1.14
2,8936.78,1.12
0,9936.09,1.01
0,10850.3,0.92
2,9058.78,1.1
5,9581.28,1.04
3,10587.66,0.94
3,10208.65,0.98
5,9475.26,1.06
4,8336.62,1.2
2,8780.99,1.14
3,10376.58,0.96
5,8270.54,1.21
5,9069.8,1.1
3,10141.88,0.99
3,10011.66,1.0
0,11658.5,0.86
4,8995.44,1.11
2,8630.26,1.16
4,8512.38,1.17
3,10681.32,0.94
5,8858.79,1.13
0,9827.98,1.02
3,10067.83,0.99
5,8648.22,1.16
5,8513.54,1.17
1,8695.37,1.15
5,11720.52,0.85
4,10691.44,0.94
5,9105.77,1.1
5,13432.37,0.74
1,12354.54,0.81
3,9604.55,1.04
3,8716.7,1.15
5,8643.27,1.16
2,8308.52,1.2
5,9355.2,1.07
0,9976.7,1.0
4,9019.16,1.11
4,9125.93,1.1
2,8507.88,1.18
4,8923.02,1.12
4,9384.08,1.07
0,9666.1,1.03
4,9631.67,1.04
0,9306.47,1.07
4,8619.58,1.16
4,8974.27,1.11
0,9291.52,1.08
0,9428.49,1.06
4,9297.36,1.08
0,8902.15,1.12
0,9123.64,1.1
5,8860.72,1.13
1,9618.22,1.04
0,9352.36,1.07
5,8579.35,1.17
3,9726.22,1.03
0,9686.8,1.03
5,9055.3,1.1
5,8056.32,1.24
5,8588.62,1.16
4,12421.73,0.81
0,9256.36,1.08
4,9151.34,1.09
4,9562.14,1.05
5,8522.25,1.17
4,8918.27,1.12
4,9368.98,1.07
1,9099.88,1.1
0,9971.57,1.0
2,8356.53,1.2
4,8266.29,1.21
1,9060.01,1.1
3,9903.34,1.01
1,9002.87,1.11
4,8955.03,1.12
1,8838.63,1.13
5,8778.19,1.14
4,8843.29,1.13
4,9476.71,1.06
2,8680.54,1.15
1,8974.03,1.11
1,9507.07,1.05
5,8665.21,1.15
2,8787.6,1.14
3,10891.86,0.92
2,8529.69,1.17
4,8150.67,1.23
1,9085.68,1.1
5,8496.97,1.18
3,11093.25,0.9
3,17604.76,0.57
4,8291.37,1.21
4,11147.02,0.9
4,15039.46,0.66
1,17326.9,0.58
0,16635.27,0.6
3,17414.89,0.57
2,11043.88,0.91
4,10620.51,0.94
3,13059.38,0.77
0,17094.29,0.58
5,8084.51,1.24
3,11790.12,0.85
1,11007.4,0.91
4,10898.87,0.92
3,10025.32,1.0
0,12821.89,0.78
5,8580.81,1.17
5,10241.96,0.98
5,8581.22,1.17
5,9308.48,1.07
2,8260.97,1.21
4,9284.27,1.08
4,12370.95,0.81
1,10061.42,0.99
4,9420.88,1.06
5,10092.76,0.99
